"","zew","esi.eu","esi.ger","cli.eur","cli.ger","cons.conf","gfk","ip","u","dax","eur.stox","long.rate","short.rate","oil","manuf.order","usd","ex","im","trade.bal","ex.pr","im.pr","tot","infl","spread","MTI_all_all","MTI_DE_all","MTI_all_Gegenwart","MTI_all_Zukunft","MTI_all_Klima","MTI_DE_Gegenwart","MTI_DE_Zukunft","MTI_DE_Klima","MTI_all_Waehrungspolitik.EURO.Geldpolitik","MTI_all_Steuerpolitik","MTI_all_Konjunktur","MTI_all_Arbeitsmarkt","MTI_all_Haushaltspolitik","MTI_DE_Steuerpolitik","MTI_DE_Konjunktur","MTI_DE_Arbeitsmarkt","MTI_DE_Haushaltspolitik","idio MTI_all_all","idio MTI_DE_all","idio MTI_all_Gegenwart","idio MTI_all_Zukunft","idio MTI_all_Klima","idio MTI_DE_Gegenwart","idio MTI_DE_Zukunft","idio MTI_DE_Klima","idio MTI_all_Waehrungspolitik.EURO.Geldpolitik","idio MTI_all_Steuerpolitik","idio MTI_all_Konjunktur","idio MTI_all_Arbeitsmarkt","idio MTI_all_Haushaltspolitik","idio MTI_DE_Steuerpolitik","idio MTI_DE_Konjunktur","idio MTI_DE_Arbeitsmarkt","idio MTI_DE_Haushaltspolitik","mti_pc1","R1","R2","R3","R4","R5","R6","RWort","RWort_sc","CA","empl"
"2011/09",-43.3,94.7,104.7,100.176,100.225,-1.9,5.3,0.0568627450980392,6.9,-0.0580663718996038,-0.150821096981147,1.87,1.5,0.528537297584284,0.0236686390532543,0.111583463338534,0.103121583869792,0.116101570526934,0.128378378378378,0.0257936507936509,0.0513833992094861,-0.0240963855421686,0.0239760239760241,0.37,-40.1808785529716,-11.0526315789474,-39.3406593406593,-45.2702702702703,57.6183071590039,-8.62068965517241,-19.1176470588235,85.9707719567042,-36.734693877551,-12.5,-38.6503067484663,-28.8135593220339,-51.3513513513513,0,8.57142857142857,-5.26315789473684,-2.77777777777778,-11.6452230570176,8.00988870861882,-5.64799484134175,-26.3699498931169,-15.3152871226521,14.3464205541403,-6.2267532011954,4.6415114305815,-9.97947631759002,13.7310145011332,-19.1677083002198,-2.08653130891135,-10.2694054034291,26.6426243250507,5.80146094858357,16.5432456174114,23.7780213058077,28.7286395035285,107.7,117.9,98.3,8,23.8,-6.8,26.5,0.183959496044906,-0.70585342306084,0.0128024144477437
"2011/10",-48.3,94.5,103.6,99.967,99.954,-3.3,5.2,0.0471153846153847,6.9,-0.134373581224019,-0.217596261860069,2.04,1.5,0.273483660918847,0.0342801175318315,-0.0343723856981777,0.0655159839552693,0.113332353373512,-0.0402684563758389,0.0267857142857144,0.0544554455445545,-0.0260521042084167,0.0229540918163673,0.54,-41.0628019323672,-13.8461538461538,-46.7933491686461,-38.7267904509284,57.0976555192403,-25.5639097744361,-12.5,80.7041380273456,-40,-24.390243902439,-29.9319727891156,-17,-59.2797783933518,-14.7058823529412,6.06060606060606,-19.2307692307692,7.5,-12.009137653786,5.89789676711063,-12.5491528366246,-19.357020494086,-15.3181790447411,-1.8537679891649,0.970958832663483,0.0437907247533295,-13.2409700971367,1.87790571901238,-9.34928501187411,10.2358537088828,-17.5299465388036,11.9476604630783,4.94472850697826,3.1636377426157,35.013195340973,31.6911607892771,107,117,97.8,6.6,22.1,-7.8,19.3225806451613,0.147200306742746,-1.1241224168453,0.0120332555425904
"2011/11",-55.2,93.7,103.5,99.815,99.792,-2.9,5.3,0.0442733397497592,6.9,-0.116633812071717,-0.203401451671467,1.93,1.25,0.294640739862461,-0.0474418604651162,-0.0152649769585255,0.0757684060042887,0.060154602951511,0.233576642335766,0.0247035573122529,0.0509803921568628,-0.0252016129032258,0.0239282153539382,0.68,-42.6765015806112,4.69314079422383,-46.6257668711656,-38.6877828054299,57.2057040354256,8.21917808219178,1.65289256198347,104.884662762175,-37.5,-24.5901639344262,-34.3137254901961,1.23456790123457,-57.0327552986513,-14.5833333333333,34.6153846153846,22.7272727272727,-8.45070422535211,-20.9443219653071,14.8045095022682,-20.1768666612908,-25.9531665624749,-22.5280949325408,21.4273854019504,6.92527067389782,14.769962422742,-10.794853372916,1.15312158626657,-29.2795909819224,21.2787297841672,-24.7227564858934,11.9158886162159,10.1207623770951,36.8108972047228,5.53074754248674,-10.1808207015305,107,116.8,98,6.7,21.7,-7.3,22.8333333333333,0.13107663288283,-8.45386118711333,0.0123588685200922
"2011/12",-53.8,92.6,104.1,99.72,99.737,-2.2,5.4,0.0152091254752851,6.8,-0.120983655737968,-0.14990921695861,1.98,1,0.250774348973271,0.00286259541984735,0.0311567021358035,0.0464009518143962,0.0623030650243483,0.0328947368421053,0.019588638589618,0.0355769230769232,-0.015274949083503,0.0198216055500495,0.98,-32.6352530541012,-13.0841121495327,-31.095406360424,-34.8484848484849,67.0017811443683,-2.72727272727273,-26.0869565217391,84.7922362021318,-43.4782608695652,-13.8888888888889,-36.8055555555556,-30.5084745762712,-43.5555555555556,-12.5,-13.3333333333333,-30.7692307692308,-21.7391304347826,-1.33423058545206,9.61672763527745,5.54158643158082,-13.4420286555765,-3.1677757868249,24.2064786833805,-10.0994114532094,7.03393933142933,-16.7026912856537,12.5403698094453,-11.45017888531,-1.06510309349202,1.09186976193461,14.2009122061242,-7.27301428791434,-5.82379678874261,9.92768621984495,44.5439283447063,107.4,116.9,98.7,7.5,21.8,-6,21.8387096774194,0.145024366833633,-0.734150612136392,0.0123405906027252
"2012/01",-21.6,93.8,105.6,99.657,99.739,0.5,5.6,0.0227920227920229,6.8,-0.130794564604692,-0.16525388062724,1.86,1,0.126742976066597,-0.0534069981583793,-0.028476276006586,0.064003792817352,0.0274961810859602,0.267605633802817,0.0185185185185186,0.0362249761677789,-0.0173824130879346,0.0208540218470705,0.86,-25.5060728744939,16.1654135338346,-26.8867924528302,-26.1484098939929,73.4814713727822,18.75,6.97674418604651,112.709752781616,-38.8888888888889,-26.9230769230769,-29.4797687861272,6.60377358490566,-42.8571428571429,-29.4117647058824,38.7755102040816,16.8674698795181,26.1904761904762,-10.3799446248644,17.5853768259442,-7.47145564736139,-19.4005802481525,-12.8552026906386,22.4824900699361,4.85168204399781,14.0645501379363,-12.2323602271384,-1.65336737352577,-38.4748300326331,20.1589939766921,-19.0645452035029,-3.05178385531567,-6.81335662458604,23.4524163453255,27.9624653667139,-47.9611990308413,108.2,116.4,100.6,8.9,20.9,-2.4,20.1803278688525,0.137001800207018,-0.0618355323274229,0.0139578840235539
"2012/02",5.4,95.1,106.2,99.607,99.742,-0.8,5.7,0.0103189493433398,6.8,-0.0790101151543581,-0.178269875203372,1.9,1,0.113098787517392,-0.0582877959927139,-0.0430684454756379,0.0614270699521196,0.0367158921555344,0.211267605633803,0.0194552529182879,0.0350378787878789,-0.014388489208633,0.0217176702862785,0.9,-44.8071216617211,0,-40.9313725490196,-53.8461538461538,52.2134498371004,5.71428571428571,-17.9487179487179,93.1342722846572,-40,-40.7407407407407,-33.7209302325581,-19.1176470588235,-66.7774086378738,-43.4782608695652,37.9310344827586,0,-9.375,-19.6602346346276,14.6040080851569,-10.8467814008163,-38.016931849421,-24.1072835521268,23.8205478831356,-8.85255878134143,7.42903954275968,-13.2697224562185,-14.7526609716857,-21.4350206360359,4.28068744220559,-30.0647142877565,-16.9070643642032,24.3401532785059,17.9597359345949,10.9175959139678,9.34808253583144,109.5,117.4,102.1,11.5,22.9,0.7,17.8064125831821,0.115441970333542,1.64767178179376,0.0121178405572755
"2012/03",22.3,94.1,104.5,99.545,99.702,-0.6,5.9,0.0148975791433892,6.8,-0.0389752606149544,-0.145683525583354,1.88,1,0.0937335900577629,-0.00470366886171214,-0.0359389688336106,0.0125083761447398,0.0285980313913274,-0.0229885057471264,0.0174757281553397,0.0271281571562207,-0.0103734439834025,0.0215897939156033,0.88,-37.4149659863946,-30.6620209059233,-43.646408839779,-27.5510204081633,63.8964801526153,-38.7640449438202,-19.3181818181818,70.289602303845,-53.125,-30.4347826086957,-13.3333333333333,-30.8411214953271,-55.0925925925926,-24.1379310344828,40,-33.8235294117647,-52.8571428571429,-7.39397074124088,-9.645278765379,-8.37228050907728,-7.30459906835681,-7.55248854934278,-13.6663640343656,-4.76400812161182,-9.12161468132453,-26.3588509179485,-4.09728676564357,9.3036641576081,-2.65508534050111,-12.0955488349177,2.53600100036188,41.9729746031619,-10.3310832244087,-23.5561032206452,37.2233808499117,109.7,117.3,102.5,11.8,22.6,1.5,11.3733474352195,0.0602040294494822,-1.07738094941798,0.0121288264997945
"2012/04",23.4,94.4,103.5,99.454,99.593,-2.3,5.9,-0.010204081632653,6.8,-0.0171536572694821,-0.155840026892363,1.67,1,0.0502533783783783,-0.0397045244690674,-0.0597342004807012,0.0354339796860572,-0.00936454849498336,0.227586206896552,0.0184466019417475,0.0243445692883897,-0.00518672199170123,0.0196270853778213,0.67,-23.0899830220713,10.7438016528926,-23.5588972431078,-19.4968553459119,78.4458357897735,11.5151515151515,11.2676056338028,111.391309809076,9.09090909090909,-24.390243902439,-7.69230769230769,-13.8686131386861,-45.7142857142857,-18.9189189189189,80,0,2.38095238095238,-10.8456978230634,8.37220098166509,-7.21190258275397,-15.3607188879412,-10.771295698915,11.1139271474514,5.91546265204969,9.02473604322451,35.726228510137,0.672871488842737,-22.8075060757721,-3.1441474454351,-25.6373439011833,7.38031898987349,25.2089185932317,3.31370137240893,-1.17334989495581,-64.4426210954515,109.6,117.3,102.4,11.7,22.7,1.3,12.5017543859649,0.0718955679683937,2.06311506039685,0.0112690330831784
"2012/05",10.8,91.7,102.3,99.339,99.417,0.4,5.8,-0.00183654729109273,6.8,-0.101818099696585,-0.233376372389199,1.39,1,-0.0503716590226158,-0.0576057605760575,-0.111909478561595,0.0538010376720055,0.0238695133271449,0.191082802547771,0.0155038759689923,0.0235183443085607,-0.00823892893923783,0.0196270853778213,0.39,-43.7094682230869,-2.7906976744186,-43.4316353887399,-46.5181058495822,55.0034843296463,1.58730158730159,-12.5,94.2809041582063,-45.8333333333333,-50,-36.71875,-18.9873417721519,-52.6315789473684,-50,45.4545454545455,1.69491525423729,5.66037735849057,-20.7256476611741,8.96742161123787,-15.6500940184789,-32.6491800427488,-23.4792754959732,16.5908621448491,-5.82603739995084,5.78246826906408,-19.1189751163322,-24.1669865852901,-29.0265199240911,2.28627238429289,-18.7077979432038,-23.4743961997369,24.9566254526758,17.1993056212132,21.9551419466233,-3.0226159165904,106.6,113,100.5,5.9,14.6,-2.5,16.3611845584347,0.0995164554741557,-0.0842755892194111,0.0110422643874919
"2012/06",-16.9,91.7,101,99.208,99.195,-1.3,5.7,0.000932835820895539,6.8,-0.161711301668322,-0.268417115949435,1.43,1,-0.157082869140458,-0.072463768115942,-0.142975980035354,0.0440344124971701,-0.00237091675447854,0.238095238095238,0.0145348837209303,0.0160528800755428,-0.00205128205128213,0.0166666666666666,0.43,-52.3206751054852,-18.4466019417476,-61.2208258527828,-41.8604651162791,47.4826615523396,-17.5,-21.5384615384615,80.4554343912015,-24.0740740740741,-29.1666666666667,-57.8616352201258,-43.4343434343434,-56.6964285714286,-42.8571428571429,-7.14285714285714,-24.390243902439,-19.672131147541,-16.3877949182575,10.3482493837949,-19.6522236710768,-16.2563510224022,-18.0572647140659,16.0776861385472,-0.364173460926613,8.67833124033348,2.73558417877538,-2.40535839804552,-22.6696352714313,-9.44122626122011,-6.07699545120148,-16.058601231663,13.7077706990099,5.81291632096573,20.5553960456773,71.0337824631147,105.1,113.8,97.1,3,15.9,-9.3,16.2666666666667,0.0955718196292567,1.28673867890904,0.01020899547337
"2012/07",-19.6,90.1,96.5,99.077,98.971,-4.6,5.7,-0.0153291253381425,6.8,-0.124451441079111,-0.202939771169531,1.31,0.75,-0.13297248534055,-0.0462107208872459,-0.131089245641291,0.062893802268301,-0.00210360241914276,0.345323741007194,0.0145208131655372,0.0150093808630394,0,0.0185909980430528,0.56,-52.355460385439,-22.65625,-51.8134715025907,-56.9131832797428,45.5653829321485,-18.2389937106918,-34.5238095238095,73.1669271004581,-49.0909090909091,-22.2222222222222,-59.3908629441624,-38.5416666666667,-59.5641646489104,-25,-33.9622641509434,-22.7272727272727,-23.0769230769231,-12.5207049935828,11.2721943614705,-6.0904834209452,-27.772963744715,-16.0745441989063,20.9355405503613,-8.98021108113913,6.42837929551385,-22.2525345561336,4.81880447985029,-15.9124952356156,-0.715845430697661,-3.91391439587664,1.88078461172252,-0.652285727087479,11.9049941108872,24.3621434627113,93.3488256355907,103.1,111.4,95.5,-0.9,11.4,-12.4,17.4838709677419,0.126021212347065,71.1971301843993,0.0111696877783394
"2012/08",-25.5,88.2,95.9,98.966,98.796,-8.8,5.8,-0.0100273473108479,6.8,-0.0286914831506561,-0.1002405390419,1.42,0.75,-0.0888926659301437,-0.0465549348230913,-0.134075065136258,0.05361331397297,-0.00210664911125735,0.314102564102564,0.0174418604651163,0.0311614730878187,-0.0133333333333333,0.021505376344086,0.67,-37.4842767295597,-10.6529209621993,-41.5289256198347,-34.0909090909091,62.078783468062,-14.0243902439024,-11.1111111111111,87.420114520425,-48.0769230769231,-32.4675324675325,-31.1594202898551,-21.551724137931,-60.9022556390977,-39.6825396825397,31.5789473684211,-11.1111111111111,-7.89473684210526,-11.5264863290385,5.01797104218211,-10.5809533115202,-17.5267994617826,-13.4314364399883,5.24503137651556,-1.10690431821391,2.76201458338121,-21.3406776001184,-6.42132049039802,-17.1514044706746,2.64313831207632,-23.1440366706503,-13.0942511095211,20.5774184339869,7.76909954571874,13.8965901375508,13.9856844164044,102.3,111,94.2,-2.5,10.6,-14.8,17.7096774193548,0.114897586063431,0.74793009090741,0.0105802293986101
"2012/09",-18.2,87.1,94,98.893,98.706,-10.3,6,-0.00649350649350655,6.8,0.224094035036287,0.0682740973652824,1.52,0.75,0.00416811392844751,-0.0346820809248555,-0.117013438124978,0.0111208984805109,-0.00789058390320896,0.0718562874251496,0.0164410058027078,0.0197368421052631,-0.00308641975308643,0.0204878048780488,0.77,-39.4276629570747,-30.7017543859649,-35.929648241206,-44.0594059405941,59.8676334840625,-21.4285714285714,-43.3333333333333,66.7261639267608,-46.551724137931,-43.4782608695652,-41.3793103448276,-36.5591397849462,-54.7619047619048,-44.4444444444444,-13.0434782608696,-28.3582089552239,-31.4285714285714,-3.01370863173604,-1.27396666044677,6.151160895203,-18.0193145824128,-5.19144995055611,12.8391672476579,-21.6203396058705,-4.42972031185459,-19.7385253667787,-16.6824652590304,-5.16565874940358,-2.0934767955239,-3.52220679740791,-17.6357628294344,9.34330105389518,2.39102938076822,9.6880885260985,73.7850724450122,101.5,110.2,93.4,-4.1,9.1,-16.4,15.5028248587571,0.0909015327945285,-0.331489644821688,0.0103095260982409
"2012/10",-11.5,87.2,93,98.875,98.722,-9.3,6,-0.032139577594123,6.9,0.362681570480034,0.168631757254451,1.52,0.75,0.070353186251302,-0.0104166666666666,-0.0277987042338406,0.0512206251425964,0.0217850541325588,0.174825174825175,0.0164251207729469,0.0169014084507042,-0.00102880658436222,0.0204878048780488,0.77,-35.2428393524284,-12.2605363984674,-36.6108786610879,-32.5342465753425,65.3956789861283,-10.2189781021898,-15.8878504672897,86.9003724909632,-37.5,-24.4444444444444,-35.1515151515151,-38.0434782608696,-46.551724137931,-37.037037037037,-10.2564102564103,-22.4137931034483,11.1111111111111,-6.00663064228525,7.72368304990027,-2.17232449524999,-12.9990442753712,-6.8376989158845,13.7530053375376,-2.2124788240947,6.47574780205781,-10.7396266412121,1.83679145982074,-14.1811598520932,-10.6283162072024,-4.56653169247742,-10.3796465840773,-10.7893924199133,0.187824174448302,38.9616894491406,32.7351426332807,100.3,107.3,93.7,-6.4,3.7,-15.9,19.8297197250132,0.125717004063265,-5.36402259280282,0.0108813144051307
"2012/11",-15.7,89.3,95.8,98.919,98.84,-10.2,6.1,-0.031336405529954,6.9,0.257289815254409,0.121311127189693,1.39,0.75,-0.00137375217510749,-0.0087890625,-0.0540362679145948,-0.00332225913621265,-0.0140527641521941,0,0.0154291224686596,0.0111940298507462,0.00413650465356774,0.0194741966893865,0.64,-45.4896907216495,-28.0769230769231,-47.8260869565217,-41.8118466898955,55.0990349367571,-25,-33.3333333333333,70.7106781186548,-64,-34.7826086956522,-34.4155844155844,-27.6595744680851,-61.5168539325843,-45.4545454545455,8,-36.734693877551,-37.7358490566038,-10.743260082669,-0.84305174662397,-7.52071566143669,-17.2829619365754,-11.6267704184547,6.87584341464931,-13.4876285745876,-2.59850676227423,-37.1990735537644,-8.10635486665304,-1.74323380719271,5.16812613852829,-12.4271495713528,-18.6810115878371,25.062092818523,-7.87829931594424,0.298853622500896,64.2484109423411,101.7,108.1,95.6,-3.7,5.2,-12.2,21.8,0.156316545496058,-0.979552291850864,0.00995347052333662
"2012/12",6.9,89.5,96.4,99.01,99.018,-10.4,6,-0.00561797752808979,6.9,0.231835291622763,0.116051671679978,1.36,0.75,0.0333853067962946,-0.0199809705042816,-0.0295842613214551,0.0289937464468448,-0.00930295267628423,0.121019108280255,0.0105667627281461,0.000928505106777999,0.00930713547052742,0.0204081632653061,0.61,-34.2281879194631,-2.80373831775701,-33.1428571428571,-37.3873873873874,64.7000802634772,0,-12.3456790123457,93.6238863686262,-20,-8.92857142857143,-32.3943661971831,-45.1612903225806,-59.7765363128492,5.71428571428571,8.57142857142857,-32.0754716981132,0,-6.57982670139095,15.0913925770501,-0.394908361960491,-19.2911845074308,-9.12038167412946,21.6943756771108,-0.448375129270302,11.1488482118079,6.74868741963135,17.2388345375873,-14.7961044619663,-19.3058269304238,-19.8386083103791,32.3382078186702,2.96817953958077,-11.2762559480798,24.9158805159171,23.6541537552048,102.5,107.2,98.1,-2,3.4,-7.3,17.8276044420941,0.148961094843318,3.26306546650687,0.00840617890073037
"2013/01",31.5,91.3,99.5,99.129,99.217,-7.6,5.8,-0.0194986072423399,6.9,0.252961063415148,0.112114636787882,1.53,0.75,0.0192094569634282,-0.00778210116731515,0.0155991218272158,0.0149270357580484,0.0206784700635221,-0.0611111111111112,0.0038277511961724,-0.0128794848206072,0.0176899063475546,0.0165369649805447,0.78,-24.4247787610619,-10.9090909090909,-24.2268041237113,-24.8175182481752,75.4772609217274,-10.2941176470588,-11.864406779661,88.917271418608,-15,-27.1186440677966,-14.3835616438356,-30,-35.2564102564103,-44,40,-18.3098591549296,-33.3333333333333,-1.28019239220044,1.06054365670264,3.7259070473643,-10.802897150004,-2.84481039510789,4.94004531512648,-5.01041901995864,0.626435048559056,11.7155413907303,-1.27410564080061,-6.34991506183091,-8.56847003919329,-1.12534856448625,-17.4710076085197,20.0154325389787,-2.62297989181005,-16.7414375245524,-2.10318724843069,104.2,108.1,100.5,1.3,5.1,-2.5,13.9032258064516,0.105861614341966,-1.33413611172002,0.00640489448653292
"2013/02",48.2,91.8,100,99.253,99.398,-6.4,5.7,-0.0139275766016713,6.9,0.183892428785607,0.0968492642832974,1.6,0.75,0.04375,0.00290135396518365,0.0377329898469463,-0.00847177907360541,-0.0407736539466805,0.0523255813953489,-0.000954198473282375,-0.0173833485818846,0.0166840458811262,0.0154589371980676,0.85,-35.2201257861635,-16.8316831683168,-34.6793349168646,-28.9308176100629,68.1343251278337,-18.6991869918699,-12.9032258064516,84.1489070179822,-12.1212121212121,-36.734693877551,-52.3076923076923,-28.7234042553192,-53.7037037037037,-39.3939393939394,36.8421052631579,-26.3157894736842,-50,-5.53954831641873,3.73718039346813,0.232345428681142,-8.99290258702946,-3.65489767250712,5.91019880632509,1.26974889308068,4.29810298500048,14.6424316185877,-10.4216019741081,-30.3936361542092,-0.871751063158713,-11.145571876069,-12.727182620463,37.7280680615523,-3.20975918683042,-21.3281286615219,35.2765124964806,107.4,110.4,104.6,7.5,9.5,5.5,12.8214285714286,0.0879407396315178,-0.818917357226444,0.0069781335882424
"2013/03",48.5,91.6,100.3,99.368,99.532,-5.4,5.9,-0.0211009174311927,6.9,0.110402678279459,0.0267187987389426,1.41,0.75,-0.112667040089621,-0.000945179584120881,-0.0261026102610261,0.00143392896536532,-0.0470709944394155,0.105882352941177,0.000954198473282597,-0.0218579234972677,0.0241090146750524,0.0144092219020173,0.66,-41.5307402760351,-8.13008130081301,-49.6350364963504,-30.1675977653631,59.3051969891313,-13.9705882352941,-7.69230769230769,89.1132788679007,-3.2258064516129,-13.3333333333333,-47.0899470899471,-20.2020202020202,-60.1503759398496,-8.69565217391304,15.3846153846154,-20.5882352941176,-13.4615384615385,-12.3803678192248,11.7412056806688,-15.2878734954904,-10.710185252748,-13.0139758950948,9.87827171941279,5.88694472315122,8.5778124194764,23.5339351857793,12.9417491239207,-26.3018812603165,7.12882727477438,-18.2758550231447,17.959929038763,14.5775434778911,1.9159473151942,14.2303952541504,32.2442402854522,106.7,109.9,103.6,6,8.5,3.5,12.9677419354839,0.0831943171390045,-4.84880568624958,0.00587238308944649
