SUBJECT,Subject,LOCATION,Country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1962-10,Oct-62,IDX,Index,0,units,,,98.91061,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1962-11,Nov-62,IDX,Index,0,units,,,98.76474,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1962-12,Dec-62,IDX,Index,0,units,,,98.62886,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1963-01,Jan-63,IDX,Index,0,units,,,98.51955,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1963-02,Feb-63,IDX,Index,0,units,,,98.46825,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1963-03,Mar-63,IDX,Index,0,units,,,98.51015,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1963-04,Apr-63,IDX,Index,0,units,,,98.61438,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1963-05,May-63,IDX,Index,0,units,,,98.74887,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1963-06,Jun-63,IDX,Index,0,units,,,98.89828,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1963-07,Jul-63,IDX,Index,0,units,,,99.05309,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1963-08,Aug-63,IDX,Index,0,units,,,99.20224,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1963-09,Sep-63,IDX,Index,0,units,,,99.34644,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1963-10,Oct-63,IDX,Index,0,units,,,99.50181,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1963-11,Nov-63,IDX,Index,0,units,,,99.69402,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1963-12,Dec-63,IDX,Index,0,units,,,99.93188,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1964-01,Jan-64,IDX,Index,0,units,,,100.2157,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1964-02,Feb-64,IDX,Index,0,units,,,100.4909,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1964-03,Mar-64,IDX,Index,0,units,,,100.7202,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1964-04,Apr-64,IDX,Index,0,units,,,100.8999,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1964-05,May-64,IDX,Index,0,units,,,101.0313,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1964-06,Jun-64,IDX,Index,0,units,,,101.1053,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1964-07,Jul-64,IDX,Index,0,units,,,101.1094,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1964-08,Aug-64,IDX,Index,0,units,,,101.0673,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1964-09,Sep-64,IDX,Index,0,units,,,101.0142,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1964-10,Oct-64,IDX,Index,0,units,,,100.9746,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1964-11,Nov-64,IDX,Index,0,units,,,100.9602,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1964-12,Dec-64,IDX,Index,0,units,,,100.9604,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1965-01,Jan-65,IDX,Index,0,units,,,100.9468,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1965-02,Feb-65,IDX,Index,0,units,,,100.8863,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1965-03,Mar-65,IDX,Index,0,units,,,100.7804,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1965-04,Apr-65,IDX,Index,0,units,,,100.6489,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1965-05,May-65,IDX,Index,0,units,,,100.5035,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1965-06,Jun-65,IDX,Index,0,units,,,100.347,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1965-07,Jul-65,IDX,Index,0,units,,,100.1967,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1965-08,Aug-65,IDX,Index,0,units,,,100.0537,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1965-09,Sep-65,IDX,Index,0,units,,,99.91495,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1965-10,Oct-65,IDX,Index,0,units,,,99.77377,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1965-11,Nov-65,IDX,Index,0,units,,,99.64835,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1965-12,Dec-65,IDX,Index,0,units,,,99.55321,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1966-01,Jan-66,IDX,Index,0,units,,,99.47485,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1966-02,Feb-66,IDX,Index,0,units,,,99.38131,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1966-03,Mar-66,IDX,Index,0,units,,,99.23116,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1966-04,Apr-66,IDX,Index,0,units,,,99.00026,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1966-05,May-66,IDX,Index,0,units,,,98.68932,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1966-06,Jun-66,IDX,Index,0,units,,,98.30658,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1966-07,Jul-66,IDX,Index,0,units,,,97.87057,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1966-08,Aug-66,IDX,Index,0,units,,,97.40078,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1966-09,Sep-66,IDX,Index,0,units,,,96.92612,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1966-10,Oct-66,IDX,Index,0,units,,,96.4798,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1966-11,Nov-66,IDX,Index,0,units,,,96.12396,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1966-12,Dec-66,IDX,Index,0,units,,,95.90717,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1967-01,Jan-67,IDX,Index,0,units,,,95.85329,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1967-02,Feb-67,IDX,Index,0,units,,,95.94974,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1967-03,Mar-67,IDX,Index,0,units,,,96.1645,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1967-04,Apr-67,IDX,Index,0,units,,,96.47094,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1967-05,May-67,IDX,Index,0,units,,,96.85173,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1967-06,Jun-67,IDX,Index,0,units,,,97.28887,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1967-07,Jul-67,IDX,Index,0,units,,,97.75668,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1967-08,Aug-67,IDX,Index,0,units,,,98.23394,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1967-09,Sep-67,IDX,Index,0,units,,,98.68636,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1967-10,Oct-67,IDX,Index,0,units,,,99.0837,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1967-11,Nov-67,IDX,Index,0,units,,,99.41186,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1967-12,Dec-67,IDX,Index,0,units,,,99.66725,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1968-01,Jan-68,IDX,Index,0,units,,,99.86893,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1968-02,Feb-68,IDX,Index,0,units,,,100.0617,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1968-03,Mar-68,IDX,Index,0,units,,,100.2705,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1968-04,Apr-68,IDX,Index,0,units,,,100.5088,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1968-05,May-68,IDX,Index,0,units,,,100.7678,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1968-06,Jun-68,IDX,Index,0,units,,,101.0372,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1968-07,Jul-68,IDX,Index,0,units,,,101.3115,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1968-08,Aug-68,IDX,Index,0,units,,,101.5594,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1968-09,Sep-68,IDX,Index,0,units,,,101.7655,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1968-10,Oct-68,IDX,Index,0,units,,,101.9309,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1968-11,Nov-68,IDX,Index,0,units,,,102.0701,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1968-12,Dec-68,IDX,Index,0,units,,,102.1899,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1969-01,Jan-69,IDX,Index,0,units,,,102.2908,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1969-02,Feb-69,IDX,Index,0,units,,,102.4377,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1969-03,Mar-69,IDX,Index,0,units,,,102.5684,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1969-04,Apr-69,IDX,Index,0,units,,,102.6698,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1969-05,May-69,IDX,Index,0,units,,,102.7105,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1969-06,Jun-69,IDX,Index,0,units,,,102.6617,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1969-07,Jul-69,IDX,Index,0,units,,,102.5111,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1969-08,Aug-69,IDX,Index,0,units,,,102.2729,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1969-09,Sep-69,IDX,Index,0,units,,,101.9714,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1969-10,Oct-69,IDX,Index,0,units,,,101.6296,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1969-11,Nov-69,IDX,Index,0,units,,,101.2697,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1969-12,Dec-69,IDX,Index,0,units,,,100.9126,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1970-01,Jan-70,IDX,Index,0,units,,,100.6013,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1970-02,Feb-70,IDX,Index,0,units,,,100.3668,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1970-03,Mar-70,IDX,Index,0,units,,,100.1938,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1970-04,Apr-70,IDX,Index,0,units,,,100.0686,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1970-05,May-70,IDX,Index,0,units,,,99.98327,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1970-06,Jun-70,IDX,Index,0,units,,,99.9201,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1970-07,Jul-70,IDX,Index,0,units,,,99.87281,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1970-08,Aug-70,IDX,Index,0,units,,,99.82933,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1970-09,Sep-70,IDX,Index,0,units,,,99.76984,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1970-10,Oct-70,IDX,Index,0,units,,,99.69935,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1970-11,Nov-70,IDX,Index,0,units,,,99.63074,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1970-12,Dec-70,IDX,Index,0,units,,,99.56466,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1971-01,Jan-71,IDX,Index,0,units,,,99.48622,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1971-02,Feb-71,IDX,Index,0,units,,,99.38366,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1971-03,Mar-71,IDX,Index,0,units,,,99.24783,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1971-04,Apr-71,IDX,Index,0,units,,,99.0696,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1971-05,May-71,IDX,Index,0,units,,,98.86039,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1971-06,Jun-71,IDX,Index,0,units,,,98.6244,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1971-07,Jul-71,IDX,Index,0,units,,,98.3717,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1971-08,Aug-71,IDX,Index,0,units,,,98.12633,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1971-09,Sep-71,IDX,Index,0,units,,,97.95143,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1971-10,Oct-71,IDX,Index,0,units,,,97.89751,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1971-11,Nov-71,IDX,Index,0,units,,,97.99187,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1971-12,Dec-71,IDX,Index,0,units,,,98.22313,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1972-01,Jan-72,IDX,Index,0,units,,,98.55474,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1972-02,Feb-72,IDX,Index,0,units,,,98.94512,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1972-03,Mar-72,IDX,Index,0,units,,,99.35791,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1972-04,Apr-72,IDX,Index,0,units,,,99.76664,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1972-05,May-72,IDX,Index,0,units,,,100.1545,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1972-06,Jun-72,IDX,Index,0,units,,,100.522,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1972-07,Jul-72,IDX,Index,0,units,,,100.8646,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1972-08,Aug-72,IDX,Index,0,units,,,101.1827,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1972-09,Sep-72,IDX,Index,0,units,,,101.4693,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1972-10,Oct-72,IDX,Index,0,units,,,101.7217,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1972-11,Nov-72,IDX,Index,0,units,,,101.9354,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1972-12,Dec-72,IDX,Index,0,units,,,102.0829,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1973-01,Jan-73,IDX,Index,0,units,,,102.1214,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1973-02,Feb-73,IDX,Index,0,units,,,102.0122,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1973-03,Mar-73,IDX,Index,0,units,,,101.7705,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1973-04,Apr-73,IDX,Index,0,units,,,101.4346,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1973-05,May-73,IDX,Index,0,units,,,101.0314,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1973-06,Jun-73,IDX,Index,0,units,,,100.591,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1973-07,Jul-73,IDX,Index,0,units,,,100.1689,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1973-08,Aug-73,IDX,Index,0,units,,,99.81361,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1973-09,Sep-73,IDX,Index,0,units,,,99.54227,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1973-10,Oct-73,IDX,Index,0,units,,,99.36536,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1973-11,Nov-73,IDX,Index,0,units,,,99.30341,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1973-12,Dec-73,IDX,Index,0,units,,,99.3623,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1974-01,Jan-74,IDX,Index,0,units,,,99.52232,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1974-02,Feb-74,IDX,Index,0,units,,,99.71835,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1974-03,Mar-74,IDX,Index,0,units,,,99.89414,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1974-04,Apr-74,IDX,Index,0,units,,,99.99524,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1974-05,May-74,IDX,Index,0,units,,,99.98001,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1974-06,Jun-74,IDX,Index,0,units,,,99.82048,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1974-07,Jul-74,IDX,Index,0,units,,,99.52995,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1974-08,Aug-74,IDX,Index,0,units,,,99.1244,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1974-09,Sep-74,IDX,Index,0,units,,,98.65245,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1974-10,Oct-74,IDX,Index,0,units,,,98.19013,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1974-11,Nov-74,IDX,Index,0,units,,,97.79655,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1974-12,Dec-74,IDX,Index,0,units,,,97.5112,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1975-01,Jan-75,IDX,Index,0,units,,,97.3725,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1975-02,Feb-75,IDX,Index,0,units,,,97.37831,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1975-03,Mar-75,IDX,Index,0,units,,,97.5126,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1975-04,Apr-75,IDX,Index,0,units,,,97.76648,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1975-05,May-75,IDX,Index,0,units,,,98.11895,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1975-06,Jun-75,IDX,Index,0,units,,,98.56498,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1975-07,Jul-75,IDX,Index,0,units,,,99.06697,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1975-08,Aug-75,IDX,Index,0,units,,,99.5997,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1975-09,Sep-75,IDX,Index,0,units,,,100.1374,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1975-10,Oct-75,IDX,Index,0,units,,,100.6314,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1975-11,Nov-75,IDX,Index,0,units,,,101.0403,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1975-12,Dec-75,IDX,Index,0,units,,,101.3506,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1976-01,Jan-76,IDX,Index,0,units,,,101.5657,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1976-02,Feb-76,IDX,Index,0,units,,,101.6886,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1976-03,Mar-76,IDX,Index,0,units,,,101.7406,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1976-04,Apr-76,IDX,Index,0,units,,,101.7536,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1976-05,May-76,IDX,Index,0,units,,,101.7453,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1976-06,Jun-76,IDX,Index,0,units,,,101.7081,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1976-07,Jul-76,IDX,Index,0,units,,,101.6311,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1976-08,Aug-76,IDX,Index,0,units,,,101.5079,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1976-09,Sep-76,IDX,Index,0,units,,,101.3322,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1976-10,Oct-76,IDX,Index,0,units,,,101.1168,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1976-11,Nov-76,IDX,Index,0,units,,,100.8758,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1976-12,Dec-76,IDX,Index,0,units,,,100.619,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1977-01,Jan-77,IDX,Index,0,units,,,100.3636,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1977-02,Feb-77,IDX,Index,0,units,,,100.1424,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1977-03,Mar-77,IDX,Index,0,units,,,99.95033,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1977-04,Apr-77,IDX,Index,0,units,,,99.79367,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1977-05,May-77,IDX,Index,0,units,,,99.67837,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1977-06,Jun-77,IDX,Index,0,units,,,99.60096,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1977-07,Jul-77,IDX,Index,0,units,,,99.56802,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1977-08,Aug-77,IDX,Index,0,units,,,99.58128,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1977-09,Sep-77,IDX,Index,0,units,,,99.61877,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1977-10,Oct-77,IDX,Index,0,units,,,99.65803,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1977-11,Nov-77,IDX,Index,0,units,,,99.67605,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1977-12,Dec-77,IDX,Index,0,units,,,99.65921,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1978-01,Jan-78,IDX,Index,0,units,,,99.6125,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1978-02,Feb-78,IDX,Index,0,units,,,99.57912,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1978-03,Mar-78,IDX,Index,0,units,,,99.60557,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1978-04,Apr-78,IDX,Index,0,units,,,99.71535,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1978-05,May-78,IDX,Index,0,units,,,99.90877,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1978-06,Jun-78,IDX,Index,0,units,,,100.1717,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1978-07,Jul-78,IDX,Index,0,units,,,100.4661,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1978-08,Aug-78,IDX,Index,0,units,,,100.7611,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1978-09,Sep-78,IDX,Index,0,units,,,101.0179,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1978-10,Oct-78,IDX,Index,0,units,,,101.2211,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1978-11,Nov-78,IDX,Index,0,units,,,101.3847,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1978-12,Dec-78,IDX,Index,0,units,,,101.52,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1979-01,Jan-79,IDX,Index,0,units,,,101.648,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1979-02,Feb-79,IDX,Index,0,units,,,101.7855,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1979-03,Mar-79,IDX,Index,0,units,,,101.913,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1979-04,Apr-79,IDX,Index,0,units,,,101.9952,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1979-05,May-79,IDX,Index,0,units,,,102.0141,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1979-06,Jun-79,IDX,Index,0,units,,,101.9559,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1979-07,Jul-79,IDX,Index,0,units,,,101.8241,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1979-08,Aug-79,IDX,Index,0,units,,,101.6377,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1979-09,Sep-79,IDX,Index,0,units,,,101.43,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1979-10,Oct-79,IDX,Index,0,units,,,101.2269,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1979-11,Nov-79,IDX,Index,0,units,,,101.036,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1979-12,Dec-79,IDX,Index,0,units,,,100.8686,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1980-01,Jan-80,IDX,Index,0,units,,,100.7102,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1980-02,Feb-80,IDX,Index,0,units,,,100.5239,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1980-03,Mar-80,IDX,Index,0,units,,,100.2852,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1980-04,Apr-80,IDX,Index,0,units,,,99.99368,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1980-05,May-80,IDX,Index,0,units,,,99.68065,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1980-06,Jun-80,IDX,Index,0,units,,,99.39423,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1980-07,Jul-80,IDX,Index,0,units,,,99.17505,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1980-08,Aug-80,IDX,Index,0,units,,,99.02612,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1980-09,Sep-80,IDX,Index,0,units,,,98.93672,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1980-10,Oct-80,IDX,Index,0,units,,,98.88274,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1980-11,Nov-80,IDX,Index,0,units,,,98.85365,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1980-12,Dec-80,IDX,Index,0,units,,,98.85017,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1981-01,Jan-81,IDX,Index,0,units,,,98.86205,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1981-02,Feb-81,IDX,Index,0,units,,,98.87792,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1981-03,Mar-81,IDX,Index,0,units,,,98.88674,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1981-04,Apr-81,IDX,Index,0,units,,,98.90093,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1981-05,May-81,IDX,Index,0,units,,,98.92401,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,1981-06,Jun-81,IDX,Index,0,units,,,98.97061,,
