"",2001-09-06,2001-10-05,2001-11-07,2001-12-06,2002-01-08,2002-02-07,2002-03-06,2002-04-05,2002-05-07,2002-06-06,2002-07-04,2002-08-07,2002-09-05,2002-10-04,2002-11-06,2002-12-05,2003-01-10,2003-02-06,2003-02-20,2003-04-04,2003-05-07,2003-06-05,2003-07-04,2003-08-06,2003-09-04,2003-10-07,2003-11-06,2003-12-04,2004-01-09,2004-02-05,2004-03-04,2004-04-07,2004-05-06,2004-06-04,2004-07-07,2004-08-05,2004-09-06,2004-10-06,2004-11-04,2004-12-06,2005-01-07,2005-02-04,2005-03-04,2005-04-06,2005-05-06,2005-06-06,2005-07-06,2005-08-04,2005-09-06,2005-10-06,2005-11-04,2005-11-17,2005-12-06,2005-12-20,2006-01-05,2006-01-23,2006-02-06,2006-03-07,2006-05-11,2006-06-29,2006-08-04,2006-09-06,2006-10-06,2006-11-06,2006-12-06,2007-01-08,2007-02-06,2007-03-07,2007-04-04,2007-05-07,2007-06-06,2007-07-06,2007-08-06,2007-09-06,2007-10-08,2007-11-06,2007-12-06,2008-01-08,2008-02-07,2008-03-06,2008-04-04,2008-05-07,2008-06-05,2008-07-04,2008-08-06,2008-09-04,2008-10-07,2008-11-06,2008-12-05,2009-01-08,2009-02-05,2009-03-11,2009-04-08,2009-05-07,2009-06-08,2009-07-07,2009-08-06,2009-09-07,2009-10-07,2009-11-06,2009-12-07,2010-01-07,2010-01-22,2010-02-04,2010-03-05,2010-04-07,2010-05-06,2010-06-07,2010-07-07,2010-08-05,2010-09-07,2010-10-06,2010-11-05,2010-12-07,2011-01-06,2011-02-07,2011-03-08,2011-04-06,2011-05-05,2011-06-07,2011-07-06,2011-08-04,2011-09-06,2011-10-06,2011-11-04,2011-12-06,2012-01-06,2012-02-06,2012-03-07,2012-04-04,2012-06-05,2012-07-05,2012-08-07,2012-09-06,2012-10-05,2012-11-06,2012-12-06,2013-01-08,2013-02-06,2013-03-07,2013-04-05,2013-05-07,2013-06-06,2013-07-05,2013-08-06,2013-09-05,2013-10-08,2013-11-07,2013-12-06,2014-01-08,2014-02-06,2014-03-06,2014-04-04,2014-05-07,2014-06-05,2014-07-04,2014-08-06,2014-09-04,2014-10-06,2014-11-06,2014-12-05,2015-01-08,2015-02-05
2004-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,107.4,107.6,107.8,107.8,107.8,107.7,107.7,107.7,107.4,107.4,107.3,107.3,107.3,107.3,107.3,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.8,107.8,107.8,107.8,107.8,107.8,107.8,107.8,107.8,107.7,107.7,107.6,107.6,107.6,107.6,107.7,107.7,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.2,107.2,107.2,107.2,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5
2004-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4,106.9,107.3,107.3,107.4,107.5,107.5,107.5,107.9,107.9,107.9,107.9,108.0,108.0,108.0,107.9,107.9,107.9,107.8,107.8,107.8,107.8,107.8,107.8,107.8,108.7,108.7,108.7,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4
2004-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,110.9,110.9,110.8,110.9,110.9,110.9,110.4,110.4,110.5,110.5,110.5,110.5,110.5,111.2,111.2,111.2,111.6,111.6,111.6,111.6,111.6,111.6,111.6,113.3,113.3,113.2,112.8,112.8,112.9,112.9,112.9,112.9,112.8,112.8,112.8,112.8,112.8,112.8,112.8,112.8,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.4,113.4,113.4,113.4,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6
2004-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.5,115.3,115.2,115.2,115.2,115.2,115.5,115.5,115.7,115.7,115.7,115.7,115.7,115.5,115.5,115.5,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.0,115.0,115.0,115.4,115.4,115.3,115.3,115.3,115.3,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.3,114.3,114.3,114.3,114.3,114.3,114.3,114.3,114.3,114.3,114.3,114.3,114.3,114.5,114.5,114.5,114.5,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7
2004-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8,108.2,108.0,108.0,108.0,109.4,109.4,109.5,109.5,109.5,109.5,109.5,108.9,108.9,108.9,109.0,109.0,109.0,109.0,109.0,109.0,109.0,110.9,110.9,111.0,111.1,111.1,111.2,111.2,111.2,111.2,111.0,111.0,111.1,111.1,111.1,111.1,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.9,111.8,111.8,111.8,111.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3
2004-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.8,113.3,113.3,113.3,113.0,113.0,113.2,113.2,113.2,113.2,113.2,113.2,113.2,113.2,113.1,113.1,113.1,113.1,113.1,113.1,113.1,114.0,114.0,114.0,114.0,114.0,113.7,113.7,113.7,113.7,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8
2004-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.9,110.6,110.6,110.6,110.6,111.0,111.0,111.0,111.0,111.0,110.9,110.9,110.9,110.8,110.8,110.7,110.7,110.7,110.7,110.7,110.6,110.6,110.6,110.7,110.7,110.8,110.8,110.8,110.8,110.6,110.6,110.6,110.6,110.6,110.6,110.6,110.6,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.7,110.7,110.7,110.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3
2004-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,113.5,113.0,113.0,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.4,113.4,113.3,113.3,113.3,113.3,113.3,113.9,113.9,113.9,114.0,114.0,113.5,113.5,113.5,113.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.7,115.0,115.0,115.0,115.0,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7
2004-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.1,111.7,111.7,112.2,112.2,112.2,112.2,112.2,112.0,112.0,112.0,112.0,112.0,112.1,112.1,112.1,112.1,112.1,111.6,111.6,111.7,111.8,111.8,111.2,111.2,111.2,111.2,111.8,111.8,111.8,111.8,111.8,111.8,111.8,111.8,111.9,111.9,111.9,111.9,111.9,111.9,111.9,111.9,111.9,111.9,111.9,111.9,111.9,111.6,111.6,111.6,111.6,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3
2004-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.6,109.4,109.4,109.4,109.4,109.4,109.4,109.5,109.5,109.5,109.6,109.6,109.5,109.5,109.5,109.5,109.5,110.4,110.4,110.4,110.4,110.4,110.8,110.8,110.8,110.7,110.1,110.1,110.0,110.0,110.0,110.0,110.1,110.1,110.2,110.2,110.2,110.2,110.2,110.2,110.2,110.2,110.2,110.2,110.2,110.2,110.2,109.9,109.9,109.9,109.9,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4
2004-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.2,117.1,117.1,117.1,117.1,117.1,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.5,117.5,117.5,117.6,117.6,117.7,117.7,117.7,117.7,117.8,117.8,117.9,117.9,117.9,117.9,117.9,117.9,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,117.7,117.7,117.7,117.7,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4
2005-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,116.6,116.5,116.5,116.5,116.8,116.8,116.8,116.7,116.7,116.6,116.6,116.6,116.6,116.6,116.1,116.5,116.5,115.8,115.8,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,116.9,116.9,116.9,116.9,94.8,94.6,94.6,94.6,94.6,94.6,95.0,95.0,95.0,95.0,95.0,95.0,95.1,95.0,95.0,95.0,95.0,95.0,95.5,95.5,95.5,95.6,95.6,95.6,95.6,95.6,95.6,95.6,95.5,95.5,95.5,95.5,95.5,95.8,95.8,95.8,95.8,95.8,95.8,95.5,95.5,95.5,95.5,95.5,95.4,95.4,95.4,95.4,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6
2005-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.9,114.3,114.3,114.3,114.5,114.5,114.5,114.5,114.5,114.6,114.6,114.6,114.6,114.6,113.9,114.1,114.1,114.1,114.1,114.2,114.2,114.2,114.1,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.5,113.5,113.5,113.5,93.0,93.3,93.3,93.3,93.3,93.3,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.7,93.6,93.7,93.7,93.7,93.6,93.5,93.5,93.5,93.5,93.5,93.5,93.4,93.4,93.4,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.2,93.2,93.2,93.2,93.2,93.3,93.3,93.3,93.3,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6
2005-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1,116.9,116.9,116.8,116.8,116.8,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.0,116.8,116.7,116.9,116.9,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,96.1,96.0,96.0,96.0,96.0,96.0,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.0,96.0,96.0,95.9,95.8,95.8,95.8,95.8,95.8,95.6,95.6,95.6,95.6,96.1,96.1,96.1,96.1,96.1,96.0,96.0,96.0,96.0,96.0,96.0,95.8,95.8,95.8,95.8,95.8,96.0,96.0,96.0,96.0,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2
2005-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.8,111.5,112.3,112.3,112.3,112.8,112.8,112.9,112.9,112.9,112.9,112.9,113.7,114.2,114.2,113.8,113.8,113.8,113.8,113.8,113.9,113.6,113.6,113.7,113.7,113.7,113.7,113.7,113.7,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,114.4,114.4,114.4,114.4,94.5,94.0,94.0,94.0,94.0,94.0,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.4,94.4,94.4,94.4,94.4,94.4,94.3,94.3,94.2,94.2,94.2,94.1,94.1,94.1,94.1,93.9,93.9,93.9,93.9,93.9,94.3,94.3,94.3,94.3,94.3,94.3,94.9,94.9,94.9,94.7,94.7,94.6,94.6,94.6,94.6,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9
2005-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1,117.0,117.0,117.0,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.7,116.9,116.9,117.4,117.4,117.3,117.3,117.3,117.3,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.4,116.4,116.4,116.4,95.9,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,96.4,96.4,96.4,96.0,96.0,96.0,95.8,95.7,95.7,95.7,95.8,95.8,95.8,95.8,95.8,96.2,96.2,96.2,96.2,96.2,96.2,95.6,95.6,95.6,95.7,95.7,95.8,95.8,95.8,95.8,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0
2005-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.9,117.7,117.7,117.9,117.9,118.0,118.0,118.0,118.0,118.0,119.5,119.5,119.5,119.8,119.8,120.1,120.1,120.1,120.1,119.9,119.9,119.9,119.9,119.9,119.9,119.8,119.8,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.7,121.0,121.0,121.0,121.0,100.6,100.2,100.2,100.2,100.2,100.2,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,98.6,98.6,98.6,98.5,98.5,98.5,98.4,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,97.9,97.9,97.9,97.9,97.9,97.9,98.5,98.5,98.5,98.6,98.6,98.3,98.3,98.3,98.2,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1
2005-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.8,127.5,127.3,127.3,127.3,127.3,127.3,127.3,127.3,126.3,126.6,126.6,126.5,126.5,126.2,126.2,126.2,126.2,125.8,125.8,125.8,125.8,125.8,125.8,125.8,125.8,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,102.5,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.6,102.6,102.6,102.6,102.6,102.6,102.9,103.0,103.0,103.0,103.0,103.0,102.9,102.9,102.9,102.9,103.1,103.1,103.1,103.1,103.1,102.8,102.8,102.8,102.8,102.8,102.8,102.7,102.7,102.7,102.3,102.3,102.4,102.4,102.4,102.4,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1
2005-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,120.1,120.1,120.1,120.2,120.2,120.4,120.4,120.4,120.4,120.2,120.2,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.4,120.4,120.4,120.4,99.3,99.2,99.2,99.2,99.2,99.2,98.8,98.8,98.8,98.8,98.8,98.8,98.7,98.7,98.8,98.8,98.8,98.8,98.7,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,99.1,99.1,99.1,99.1,99.1,98.7,98.7,98.7,98.7,98.7,98.7,99.5,99.5,99.5,99.2,99.2,98.8,98.8,98.8,98.7,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.6
2005-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.8,125.8,125.8,125.8,125.8,125.8,125.8,125.4,125.7,125.8,125.8,125.8,125.2,125.2,125.2,125.2,126.5,126.5,126.5,126.5,126.5,126.5,126.6,126.6,126.7,126.7,126.7,126.7,126.7,126.7,126.7,126.7,126.7,126.7,126.7,126.7,126.7,127.0,127.0,127.0,127.0,104.1,103.8,103.8,103.8,103.8,103.8,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.1,104.1,104.1,104.1,104.1,103.2,103.2,103.2,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.2,103.2,103.2,103.3,103.3,103.5,103.5,103.5,103.5,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
2005-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.3,128.8,128.8,128.8,128.8,128.8,128.6,128.6,128.6,128.6,127.8,127.8,127.8,127.8,128.8,128.8,128.8,128.8,128.8,128.8,128.8,128.8,128.9,128.9,128.9,128.9,128.9,128.9,128.9,128.9,128.9,128.9,128.9,128.9,128.9,128.3,128.3,128.3,128.3,104.4,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.6,104.6,104.7,104.7,104.7,105.0,105.1,105.1,105.1,105.1,105.1,105.3,105.3,105.3,105.3,105.7,105.7,105.7,105.7,105.7,105.5,105.5,105.5,105.5,105.5,105.5,104.3,104.3,104.3,105.1,105.1,105.2,105.2,105.2,105.2,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6
2005-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.7,131.3,131.3,131.6,131.7,131.7,131.8,131.8,132.1,132.1,132.1,132.0,131.4,131.4,131.3,131.3,131.3,131.3,131.3,131.3,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,130.9,130.9,130.9,130.9,106.6,107.0,107.0,107.0,107.0,107.0,106.6,106.6,106.6,106.6,106.6,106.6,106.7,106.6,106.8,106.8,106.8,106.8,106.5,106.4,106.4,106.7,106.7,106.7,107.1,107.1,107.1,107.1,106.9,106.9,106.9,106.9,106.9,107.3,107.3,107.3,107.3,107.3,107.3,107.4,107.4,107.4,107.3,107.3,107.3,107.4,107.4,107.3,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6
2005-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.9,128.9,130.3,130.3,130.3,130.3,130.3,130.1,130.1,130.1,130.1,130.2,130.2,130.2,130.2,130.2,130.2,130.3,130.3,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,129.9,129.9,129.9,129.9,105.0,105.3,105.3,105.3,105.3,105.3,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.5,105.4,105.4,105.4,105.4,105.6,105.7,105.7,105.8,105.8,105.8,105.7,105.7,105.7,105.7,105.3,105.3,105.3,105.3,105.3,105.6,105.6,105.6,105.6,105.6,105.6,106.5,106.5,106.5,106.3,106.3,106.2,106.2,106.2,106.2,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5
2006-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,132.5,132.6,131.8,131.8,130.6,130.6,130.6,130.6,130.6,130.6,130.2,130.2,130.2,130.2,130.2,130.2,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,130.2,130.2,130.2,130.2,107.4,107.3,107.3,107.3,107.3,107.3,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,108.2,108.2,108.2,108.2,108.2,108.2,108.3,108.3,108.3,108.3,108.1,108.1,108.1,108.1,108.1,108.5,108.5,108.5,108.5,108.5,108.5,108.6,108.6,108.6,108.4,108.4,108.2,108.2,108.2,108.2,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3
